date,equal_weight_available,lagged_tvl_weighted,capped_lagged_tvl_weighted,category_balanced,retrospective_common_history,forward_7d_equal_weight_available,label_7d_equal_weight_available,forward_7d_lagged_tvl_weighted,label_7d_lagged_tvl_weighted,forward_7d_capped_lagged_tvl_weighted,label_7d_capped_lagged_tvl_weighted,forward_7d_category_balanced,label_7d_category_balanced,forward_7d_retrospective_common_history,label_7d_retrospective_common_history
2022-04-18,-0.009458973428274618,-0.015160618884501126,-0.015622838733151423,-0.00942170030005609,-0.009458973428274616,0.16353193984045677,0.0,0.005787772541336843,0.0,0.007203794862269198,0.0,0.19941472767424298,0.0,0.1635319398404568,0.0
2022-04-19,0.032496658755369834,0.03417645357196431,0.03399342452338045,0.0358566570577585,0.032496658755369834,0.1713823322604336,0.0,0.008147505466322594,0.0,0.009746702500797809,0.0,0.2080137803843417,0.0,0.1713823322604336,0.0
2022-04-20,0.06412530120937861,0.007651950584038497,0.0072583195451973075,0.07546425962713042,0.06412530120937861,0.0631472275234844,0.0,-0.046020881241128964,0.0,-0.04362218492325224,0.0,0.08672330798000061,0.0,0.06314722752348442,0.0
2022-04-21,0.05637811641308616,-0.0017711765733258375,-0.0015781326845007,0.06851526558884494,0.05637811641308618,0.024796520416459283,0.0,-0.02393095668729028,0.0,-0.02178147373710864,0.0,0.03634258546403225,0.0,0.024796520416459283,0.0
2022-04-22,0.0015156022992961853,-0.021507469530504017,-0.02086738284096772,0.0058095618915127885,0.001515602299296184,0.027584997940169175,0.0,0.003141180247256789,0.0,0.004593050990612278,0.0,0.034823886498552,0.0,0.027584997940169182,0.0
2022-04-23,0.009345749380413467,0.0005510348985869714,0.0011216901533833827,0.01290831088415488,0.009345749380413465,-0.0005780769001220397,0.0,-0.019937934570040353,0.0,-0.019060764773558028,0.0,0.003313371418768328,0.0,-0.0005780769001220327,0.0
2022-04-24,-0.0013279030378402494,-0.007840782659823783,-0.007451560227477405,-0.0007227664131617588,-0.0013279030378402494,-0.024943707744727258,0.0,-0.039280104074362,0.0,-0.03867190310052958,0.0,-0.021831333273602194,0.0,-0.02494370774472725,0.0
2022-04-25,0.0009984148207527836,-0.005472237749599298,-0.005272563606746121,0.0015834390380032003,0.0009984148207527834,-0.01076547353018219,0.0,-0.022186705614098787,0.0,-0.02165950716542937,0.0,-0.006882625963455007,0.0,-0.010765473530182182,0.0
2022-04-26,0.04034705117534663,0.03653618649695006,0.03653633216190907,0.04445570976785726,0.040347051175346635,-0.045542852679976126,0.0,-0.05274344741024281,1.0,-0.052584412779707136,1.0,-0.044956609470675826,0.0,-0.045542852679976126,0.0
2022-04-27,-0.04410980352757058,-0.04651643612341306,-0.046110567878852746,-0.04582621277721072,-0.04410980352757058,-0.009358224277488753,0.0,-0.014438628185118048,0.0,-0.014630390921022161,0.0,-0.007479965336916879,0.0,-0.009358224277488753,0.0
2022-04-28,0.01802740930606105,0.020318747980512846,0.020262578501642897,0.01813454307287659,0.01802740930606105,0.00979159380267583,0.0,0.0011179084820809662,0.0,0.0005473334245705841,0.0,0.012583704137735921,0.0,0.00979159380267583,0.0
2022-04-29,0.004304079823006083,0.005564667404043049,0.005507141886753203,0.00429086292603254,0.004304079823006083,-0.033220951530476966,0.0,-0.043932030117282625,0.0,-0.04391475108416097,0.0,-0.031494422329558625,0.0,-0.033220951530476966,0.0
2022-04-30,-0.01881732545987775,-0.02252807991871017,-0.02253212561078692,-0.018602204195628788,-0.01881732545987775,-0.02673617334448721,0.0,-0.034882278399748,0.0,-0.03435866139126385,0.0,-0.0271261000659841,0.0,-0.02673617334448721,0.0
2022-05-01,-0.02569353388244547,-0.02718295216414543,-0.027062698554448962,-0.025867471105532284,-0.02569353388244547,-0.039658990404554575,0.0,-0.05836575134443148,1.0,-0.05651511337435864,1.0,-0.04174230372532228,0.0,-0.039658990404554575,0.0
2022-05-02,0.01517664903529785,0.011621160710663915,0.011739832328354089,0.01653214634815039,0.01517664903529785,-0.0835739098543313,1.0,-0.09997616755226758,1.0,-0.09866420392370004,1.0,-0.08819899570227051,1.0,-0.08357390985433132,1.0
2022-05-03,0.0055696720255527,0.005979444700806048,0.005611426547631311,0.006381726260636431,0.0055696720255527,-0.19581014448984402,1.0,-0.22409168509907618,1.0,-0.21870272724456336,1.0,-0.20320904081272823,1.0,-0.19581014448984405,1.0
2022-05-04,-0.007925175125083216,-0.008211616898288305,-0.008156546020167778,-0.00834956864345176,-0.007925175125083216,-0.1880911104346522,1.0,-0.23116084852055346,1.0,-0.2256040689021945,1.0,-0.19472786472845552,1.0,-0.1880911104346522,1.0
2022-05-05,0.037177227386225635,0.035875284647711864,0.03544030284723565,0.03819821254752939,0.037177227386225635,-0.41726744862659115,1.0,-0.4789018901236668,1.0,-0.4719883371035445,1.0,-0.42939314074420815,1.0,-0.4172674486265911,1.0
2022-05-06,-0.038708465510146714,-0.03948527119532055,-0.038954942621978364,-0.03978726354126201,-0.038708465510146714,-0.5122098029176125,1.0,-0.5903366673569495,1.0,-0.5770692472866708,1.0,-0.5256610393958454,1.0,-0.5122098029176125,1.0
2022-05-07,-0.012332547273888,-0.013478328201175544,-0.012976035917889803,-0.01423388193205426,-0.012332547273888,-0.5003266384248933,1.0,-0.5796692899817268,1.0,-0.5674032824952875,1.0,-0.513232261813545,1.0,-0.5003266384248933,1.0
2022-05-08,-0.03861635094251283,-0.050666425108828905,-0.04921915053754374,-0.04048367476487047,-0.03861635094251283,-0.4561272752727746,1.0,-0.532237842361177,1.0,-0.5216871863780306,1.0,-0.46606529917910056,1.0,-0.4561272752727746,1.0
2022-05-09,-0.028738270414478878,-0.0299892554971722,-0.0304092582209873,-0.029924545628797834,-0.02873827041447888,-0.39561328275219276,1.0,-0.47020578261876445,1.0,-0.458972144334998,1.0,-0.4031313639926317,1.0,-0.39561328275219265,1.0
2022-05-10,-0.10666656260996003,-0.11813607284600253,-0.11442709677323201,-0.10862831884982128,-0.10666656260996003,-0.31648501160805115,1.0,-0.3799979194228392,1.0,-0.3722485985799912,1.0,-0.32363118003007796,1.0,-0.31648501160805115,1.0
2022-05-11,-0.00020614106989136696,-0.015280780319765607,-0.01505788767779893,0.00013160744082094805,-0.00020614106989136696,-0.29058477134278216,1.0,-0.34347956349589037,1.0,-0.33604330352153367,1.0,-0.29709713228570467,1.0,-0.29058477134278216,1.0
2022-05-12,-0.1919991108057133,-0.21186575695540152,-0.2109439653541143,-0.19646706346822324,-0.19199911080571327,-0.14594048878722843,1.0,-0.18765806248613262,1.0,-0.18129901045408944,1.0,-0.14776769035406345,1.0,-0.14594048878722846,1.0
2022-05-13,-0.13365081980116814,-0.15092004842860315,-0.14403585280510467,-0.13605516219289926,-0.13365081980116814,0.03129251749409587,0.0,0.003526437898827464,0.0,0.003809380579143623,0.0,0.030504935477640917,0.0,0.031292517494095874,0.0
2022-05-14,-0.0004493827811687806,-0.0028109508259529102,-0.00331007112650656,-0.001805104349753811,-0.00044938278116878294,0.023209002954746413,0.0,-0.01645313051359455,0.0,-0.01407011182238141,0.0,0.017953433981891826,0.0,0.02320900295474642,0.0
2022-05-15,0.0055830122096059325,-0.003234977488279087,-0.003503054420286778,0.00668328786957395,0.0055830122096059325,0.022635649726756895,0.0,-0.00770916054077823,0.0,-0.005064090506730024,0.0,0.016550297859448976,0.0,0.022635649726756905,0.0
2022-05-16,0.031775722106102966,0.03204280424524041,0.032305783822045235,0.03300938955767099,0.03177572210610297,0.012455030494834311,0.0,-0.01903749477556496,0.0,-0.016645660322431324,0.0,0.006120866294707275,0.0,0.012455030494834322,0.0
2022-05-17,-0.0275382914658185,-0.02792820965007736,-0.02770355101822525,-0.029128134887267537,-0.0275382914658185,0.026288508124878457,0.0,-0.002708098887212093,0.0,-0.0006167776295746587,0.0,0.02116601899253308,0.0,0.02628850812487847,0.0
2022-05-18,0.025694099195377646,0.021237575607183246,0.02114740738065864,0.02666565518519423,0.025694099195377646,0.005918675021765179,0.0,-0.018786574656722586,0.0,-0.016647714443114133,0.0,-0.0009290390278026608,0.0,0.005918675021765191,0.0
2022-05-19,-0.04735482825015958,-0.05604425594564377,-0.05619967228667008,-0.04713762153658201,-0.04735482825015958,0.0507576256718032,0.0,0.034298745423147314,0.0,0.03660237225106726,0.0,0.04393516212103245,0.0,0.05075762567180321,0.0
2022-05-20,0.04358218648015618,0.04026445195635693,0.04107253822812842,0.0422174636388051,0.04358218648015619,-0.05263706733244651,1.0,-0.057855989731288145,1.0,-0.05646051013254663,1.0,-0.06316764720138136,1.0,-0.0526370673324465,1.0
2022-05-21,-0.008532897320518233,-0.022790519238374923,-0.021189563528031592,-0.014356605845502902,-0.008532897320518235,-0.06958162348949475,1.0,-0.06397527381736007,1.0,-0.06443857148639846,1.0,-0.07281315266723462,1.0,-0.06958162348949473,1.0
2022-05-22,0.005009658981616416,0.005508992484537235,0.0055029668953646095,0.0052801517471311,0.005009658981616417,-0.051652559974090545,1.0,-0.04871845264028869,0.0,-0.04901369868475346,0.0,-0.05452571349451554,1.0,-0.05165255997409053,1.0
2022-05-23,0.021595102874180382,0.02071447001045368,0.020724214006343937,0.022579957992929292,0.021595102874180386,-0.0702609231344874,1.0,-0.06802707949980218,1.0,-0.06840051057023429,1.0,-0.07356523987329135,1.0,-0.07026092313448738,1.0
2022-05-24,-0.01370481383577435,-0.011598813761724483,-0.011674668325368585,-0.014082982189441732,-0.013704813835774349,0.006646980279451611,0.0,0.008501885475010226,0.0,0.00815350151842252,0.0,0.007394096064766126,0.0,0.006646980279451639,0.0
2022-05-25,0.0053242660922643665,0.005159099837672752,0.005116470567119161,0.004570597164858491,0.0053242660922643665,0.0033679516256283405,0.0,-0.004548275866365864,0.0,-0.004662609981530402,0.0,0.005278976133017066,0.0,0.003367951625628368,0.0
2022-05-26,-0.002515877600121558,-0.0029589358657738703,-0.002949585592488687,-0.0022734203877469053,-0.002515877600121558,-0.015431585303947197,0.0,-0.03344147930570091,0.0,-0.03338288068911584,0.0,-0.01407142179415387,0.0,-0.015431585303947169,0.0
2022-05-27,-0.059812506524093534,-0.051890283198078535,-0.05199034415548548,-0.06488534568360871,-0.05981250652409353,0.06716323818738473,0.0,0.028334099751971153,0.0,0.028524529696956544,0.0,0.07554761450316241,0.0,0.06716323818738475,0.0
2022-05-28,-0.02547745347756647,-0.028909803324446842,-0.029167624881883417,-0.02400211131135615,-0.025477453477566466,0.08653261004404353,0.0,0.04084875308972331,0.0,0.04127532267193861,0.0,0.09551475013508007,0.0,0.08653261004404356,0.0
2022-05-29,0.022938722497020614,0.020765813661608613,0.020927839697009606,0.02356759091985017,0.022938722497020617,0.05475569606295368,0.0,0.014613725238442002,0.0,0.014752158566032791,0.0,0.07242766264011055,0.0,0.05475569606295371,0.0
2022-05-30,0.002986739713783533,0.0014058431509401945,0.0013374021208631152,0.0035404316141535,0.002986739713783533,0.05783708707259342,0.0,0.018391481316886428,0.0,0.018607371903107635,0.0,0.07475869533458376,0.0,0.057837087072593434,0.0
2022-05-31,0.06320308957816466,0.06493015121308793,0.06487934376328822,0.06687635374861574,0.06320308957816467,-0.006580683456404764,0.0,-0.059872169612184604,1.0,-0.059661517031368475,1.0,0.005316377870415046,0.0,-0.006580683456404772,0.0
2022-06-01,0.0020452374384411,-0.007891061503703353,-0.007699640932833754,0.0024554772331094096,0.0020452374384410995,-0.0050467591665089,0.0,-0.04517499593832759,0.0,-0.045428323299231986,0.0,0.007042662290586885,0.0,-0.0050467591665089035,0.0
2022-06-02,-0.0213154145296971,-0.03185213930510891,-0.03166985630007412,-0.021623818314917824,-0.0213154145296971,0.026004031606857034,0.0,-0.006926906710189347,0.0,-0.006970029005440366,0.0,0.03766289203073554,0.0,0.026004031606857034,0.0
2022-06-03,0.0227823169672384,0.009885295859593529,0.009917066230586902,0.02473369061370756,0.022782316967238397,0.003139443091936651,0.0,-0.019893600329098517,0.0,-0.019981383039053776,0.0,0.01307440348158572,0.0,0.0031394430919366493,0.0
2022-06-04,-0.006108081620907667,-0.016395149986694696,-0.01641683190690136,-0.004034975679438472,-0.006108081620907667,-0.05465182482919277,1.0,-0.07014425016573166,1.0,-0.070562486658033,1.0,-0.047544909184378176,0.0,-0.05465182482919277,1.0
2022-06-05,-0.008838191484069231,-0.005469214189672689,-0.0055953244088962,0.0004805034248806508,-0.008838191484069233,-0.0962817291448523,1.0,-0.11892390398369071,1.0,-0.11936500394427735,1.0,-0.09802912845158293,1.0,-0.09628172914485228,1.0
2022-06-06,0.006068130723423266,0.005183599229384622,0.005192615457937956,0.0058714643086267,0.006068130723423266,-0.1441575992013869,1.0,-0.16402051923817595,1.0,-0.1651387660798562,1.0,-0.14611069691190637,1.0,-0.14415759920138693,1.0
2022-06-07,-0.0012146809508335344,-0.013333499715983107,-0.013389545171187898,-0.002565963715552979,-0.0012146809508335333,-0.28677904237241925,1.0,-0.2750852022474189,1.0,-0.27800471658971304,1.0,-0.29320737600554114,1.0,-0.28677904237241925,1.0
2022-06-08,0.0035791617283369667,0.006806112170153659,0.006533552799302742,0.00418176165328125,0.0035791617283369667,-0.3283497808232767,1.0,-0.31820368909793745,1.0,-0.3226682496431479,1.0,-0.33355540573637343,1.0,-0.3283497808232767,1.0
2022-06-09,0.009735376243668834,0.006395949923029337,0.00678843799371749,0.008996411425230829,0.009735376243668834,-0.3457540367652177,1.0,-0.3286005316708721,1.0,-0.33435904534561717,1.0,-0.3499958815473356,1.0,-0.3457540367652177,1.0
2022-06-10,-8.227154768198354e-05,-0.0030813977593156464,-0.0030942878030265036,0.00014520206455773945,-8.227154768198361e-05,-0.40285885269735705,1.0,-0.39265647542301424,1.0,-0.39850837380405024,1.0,-0.413170051957063,1.0,-0.40285885269735705,1.0
2022-06-11,-0.06389934954203709,-0.06664579982332783,-0.06699793552588058,-0.06465428834540236,-0.06389934954203709,-0.3254539744167089,1.0,-0.31072533591079204,1.0,-0.31802052180835094,1.0,-0.3340058361041618,1.0,-0.3254539744167089,1.0
2022-06-12,-0.05046809579972875,-0.054248868007631755,-0.054397841695140545,-0.050003715842324103,-0.050468095799728746,-0.33615084369752596,1.0,-0.320495178138661,1.0,-0.3299396355493517,1.0,-0.3442665945111335,1.0,-0.336150843697526,1.0
2022-06-13,-0.04180773933311136,-0.039913016025100605,-0.04058114667764091,-0.04221010415169672,-0.041807739333111375,-0.2555206350383629,1.0,-0.24023984314882668,1.0,-0.24867101118805718,1.0,-0.2599425620790661,1.0,-0.2555206350383629,1.0
2022-06-14,-0.1438361241218659,-0.12439818272522606,-0.12625549568104474,-0.14966264280918778,-0.1438361241218659,-0.09645762284838717,1.0,-0.10277061916856944,1.0,-0.1085524541109295,1.0,-0.09464916926606495,1.0,-0.09645762284838719,1.0
2022-06-15,-0.03799157672252045,-0.03631237468036493,-0.03812998025413205,-0.03616626807755103,-0.03799157672252045,-0.05256792214308839,1.0,-0.06582832836982659,1.0,-0.06972476870590943,1.0,-0.05183647292773596,1.0,-0.05256792214308839,1.0
2022-06-16,-0.0076688796982722,-0.004000892649905271,-0.0049023577087518345,-0.007444064385731291,-0.0076688796982722005,-0.05787538885728074,1.0,-0.07817711097884718,1.0,-0.0810610702790542,1.0,-0.05751998109213555,1.0,-0.05787538885728073,1.0
2022-06-17,-0.0571870874798213,-0.06713734151145777,-0.0672436162614595,-0.06302896834516974,-0.0571870874798213,0.0319452894014122,0.0,0.020812291790380272,0.0,0.01892167054178818,0.0,0.038680657801205075,0.0,0.031945289401412204,0.0
2022-06-18,0.01350552873861107,0.01528533968889433,0.013489916469818654,0.014509927507498889,0.013505528738611066,0.04595782149542836,0.0,0.033834587181129305,0.0,0.03472521714774991,0.0,0.05238325023034144,0.0,0.045957821495428375,0.0
2022-06-19,-0.06116496508054583,-0.06401871023550068,-0.06631695543614133,-0.0602644742492958,-0.061164965080545815,0.10990982662662668,0.0,0.1014494525489312,0.0,0.10433897991521861,0.0,0.11594848993252119,0.0,0.10990982662662668,0.0
2022-06-20,0.03882246932605166,0.04034231896473366,0.040687477683653606,0.04211392828037064,0.03882246932605166,0.05725730836793071,0.0,0.04698821206930454,0.0,0.049470188205646734,0.0,0.05860789089686502,0.0,0.057257308367930713,0.0
2022-06-21,0.015226888068109882,0.013071041255031217,0.013863061396082968,0.01563075000381337,0.01522688806810988,0.03621415842517585,0.0,0.026873408349665964,0.0,0.02826479440458038,0.0,0.03751578088775327,0.0,0.03621415842517586,0.0
2022-06-22,0.005898123982778332,0.0006299161183779077,0.000697705150888002,0.006646428260777988,0.005898123982778332,0.0140725723030998,0.0,0.006570884103059317,0.0,0.008777635502868232,0.0,0.01333427028736461,0.0,0.014072572303099821,0.0
2022-06-23,-0.012976346412464554,-0.01634967525892585,-0.01623865928189659,-0.01312757255013088,-0.01297634641246455,0.003092092444049045,0.0,0.0034499226233152026,0.0,0.004136787189110265,0.0,0.0016775021127179678,0.0,0.003092092444049052,0.0
2022-06-24,0.03263359077887163,0.03185206125776968,0.03273912455938287,0.03317167054817087,0.03263359077887163,-0.0298375957646938,0.0,-0.02962284277571401,0.0,-0.030005866448653065,0.0,-0.029730361575933294,0.0,-0.029837595764693806,0.0
2022-06-25,0.02751806083262723,0.028307635079643366,0.029293463075780388,0.028212519936635254,0.02751806083262723,-0.052659398006003395,1.0,-0.058974583295200146,1.0,-0.05966801594363118,1.0,-0.056101034667908646,1.0,-0.052659398006003395,1.0
2022-06-26,0.0027870400506525,0.003596155132301211,0.003296807331327364,0.0033007654528839294,0.0027870400506525,-0.055201164504932995,1.0,-0.061818997787007134,1.0,-0.06216958871176697,1.0,-0.06014611689211054,1.0,-0.055201164504932995,1.0
2022-06-27,-0.013830048932644319,-0.014118921514892989,-0.014181314025918266,-0.01522667075528551,-0.013830048932644315,-0.03286476564629521,0.0,-0.041201402112120415,0.0,-0.040962570390832974,0.0,-0.03671131555191153,0.0,-0.03286476564629522,0.0
2022-06-28,-0.005816261874644967,-0.007043762464607361,-0.007342332404983388,-0.00546136000529838,-0.005816261874644966,0.005840107984456451,0.0,0.0011455028146714896,0.0,0.0014444696477739424,0.0,0.005384019794380482,0.0,0.005840107984456444,0.0
2022-06-29,-0.016243462139297716,-0.019672608128228734,-0.018789453750824144,-0.01753508233961067,-0.016243462139297716,0.015590757660767302,0.0,0.019916573418961924,0.0,0.01962158546120855,0.0,0.015097371079000487,0.0,0.015590757660767299,0.0
2022-06-30,-0.023956826271515314,-0.01947063673866997,-0.02087950759565456,-0.024784340724777525,-0.02395682627151532,0.058434471293444715,0.0,0.0578892945285638,0.0,0.059730239742167776,0.0,0.059209648929882466,0.0,0.058434471293444715,0.0
2022-07-01,-0.0002960974298712171,-0.001220704141259531,-0.0014035290783804611,0.00176380685951961,-0.0002960974298712171,0.07105082540687095,0.0,0.06533660562276593,0.0,0.06973651651402775,0.0,0.07085018581353736,0.0,0.07105082540687095,0.0
2022-07-02,0.004696258591317635,-0.0010441054398427749,-0.0003686864191977182,0.0018418468446599005,0.004696258591317635,0.061268386211876406,0.0,0.06116762972367384,0.0,0.0647901787548041,0.0,0.06350108842303913,0.0,0.061268386211876406,0.0
2022-07-03,0.00024527355172289985,0.0007517406404942182,0.0007952345631915591,-0.0007443167713179601,0.00024527355172289985,0.06869205646637727,0.0,0.06507921628487016,0.0,0.06916307774599671,0.0,0.07081019226460111,0.0,0.06869205646637727,0.0
2022-07-04,0.008506349925993466,0.006498674159993729,0.007025704295015732,0.0082081305849135,0.008506349925993468,0.03581317571472614,0.0,0.035424256883186254,0.0,0.038222960146855764,0.0,0.03995692519611116,0.0,0.03581317571472614,0.0
2022-07-05,0.032888611756106696,0.03530314246218454,0.03506470763362353,0.036633975340993635,0.032888611756106696,-0.02881614054517711,0.0,-0.03245248653918962,0.0,-0.030326710761986498,0.0,-0.02859722479532325,0.0,-0.02881614054517711,0.0
2022-07-06,-0.006492812462986866,-0.0009015375239382915,-0.0006123379373895285,-0.007821731054990679,-0.006492812462986866,-0.04532091778715591,0.0,-0.055011354795845124,1.0,-0.05306339749771019,1.0,-0.04606722032725455,0.0,-0.04532091778715591,0.0
2022-07-07,0.0188868873611621,0.018502084370931902,0.019229146685304663,0.01932793712610446,0.0188868873611621,-0.031094195024200487,0.0,-0.041876342176648054,0.0,-0.040833253861614426,0.0,-0.02747501282574026,0.0,-0.031094195024200487,0.0
2022-07-08,0.012320256683555018,0.0062266069529425955,0.008602747693479514,0.013404343743174493,0.012320256683555018,-0.01262245688631259,0.0,-0.013706877077942554,0.0,-0.014246415545996191,0.0,-0.009709506114967407,0.0,-0.01262245688631259,0.0
2022-07-09,-0.005086180603676917,-0.005213081338934856,-0.005315024178421361,-0.00550725054583832,-0.005086180603676917,0.006841529340815918,0.0,0.006642385584604865,0.0,0.006259622319543976,0.0,0.010467248276382854,0.0,0.006841529340815918,0.0
2022-07-10,0.007668943806223768,0.004663327201690536,0.005168133554384175,0.006564787070244022,0.007668943806223768,0.026418091139301957,0.0,0.029337277521971065,0.0,0.027699303162446967,0.0,0.04092453158477948,0.0,0.026418091139301957,0.0
2022-07-11,-0.024372530825657667,-0.02315628524169018,-0.02391441330412523,-0.02264513648357647,-0.024372530825657667,0.05453247466291197,0.0,0.05388069116017748,0.0,0.053629498333800964,0.0,0.06344848708571328,0.0,0.05453247466291197,0.0
2022-07-12,-0.03174070450379655,-0.03257360096019132,-0.03348496327521873,-0.03192017465044075,-0.03174070450379655,0.16812360136327947,0.0,0.17162696564677835,0.0,0.17404765911451037,0.0,0.17903270370177915,0.0,0.16812360136327947,0.0
2022-07-13,-0.022997589704965665,-0.02346040578059379,-0.023349024673113228,-0.02529172658692199,-0.022997589704965665,0.19245302743925077,0.0,0.1925447012317884,0.0,0.1947673805940848,0.0,0.20595176319362524,0.0,0.19245302743925077,0.0
2022-07-14,0.03311361012411753,0.03163709699012897,0.03145929032140044,0.037920144627618765,0.03311361012411753,0.15325949648230605,0.0,0.15436277416578018,0.0,0.1566954866674904,0.0,0.16213693058018103,0.0,0.15325949648230605,0.0
2022-07-15,0.030791994821442903,0.034396072051648095,0.03518958600909774,0.031169850453947334,0.030791994821442903,0.13434701663903958,0.0,0.1337992520377298,0.0,0.13583242319964625,0.0,0.1435317150633045,0.0,0.1343470166390396,0.0
2022-07-16,0.014377805623451598,0.015136181323612559,0.015191013687118804,0.01466950384551195,0.014377805623451598,0.13833012713560422,0.0,0.13575566742889653,0.0,0.13888906160261394,0.0,0.14528873832424302,0.0,0.13833012713560422,0.0
2022-07-17,0.027245505604709803,0.027358219139056734,0.026607814397287176,0.03702207037864065,0.027245505604709803,0.11426159367353839,0.0,0.10722790714960062,0.0,0.11182780622625212,0.0,0.10807920891751786,0.0,0.11426159367353839,0.0
2022-07-18,0.0037418526979523495,0.0013871283965162335,0.0020157818672287614,-0.00012118098264267017,0.0037418526979523495,0.13783023493210636,0.0,0.12739749460392766,0.0,0.1324361317981227,0.0,0.12404516558180287,0.0,0.13783023493210636,0.0
2022-07-19,0.08185042219657095,0.08517267352640955,0.0869331975054907,0.08366404196562513,0.08185042219657095,0.005426986226430362,0.0,-0.010830163167196136,0.0,-0.008178231566610857,0.0,-0.0005999302513893315,0.0,0.005426986226430369,0.0
2022-07-20,0.0013318363710056156,-0.0025426701955837227,-0.0026293031935388242,0.0016273329049240701,0.0013318363710056163,0.007518541880632328,0.0,-0.00957891649462929,0.0,-0.006262474226028894,0.0,-0.0014284295964057067,0.0,0.0075185418806323345,0.0
2022-07-21,-0.00607992083282715,-0.00654483007587929,-0.006612603605193935,-0.0058946879858254204,-0.00607992083282715,0.070111814435173,0.0,0.059356933219183526,0.0,0.06299112504999946,0.0,0.0649166547226622,0.0,0.070111814435173,0.0
2022-07-22,0.01187951497817645,0.01383254992359773,0.014326522541253557,0.01256463493707079,0.011879514978176452,0.0913261235311641,0.0,0.08215123814845529,0.0,0.08555637514777804,0.0,0.0873151945498357,0.0,0.0913261235311641,0.0
2022-07-23,0.0183609161200162,0.017092596714779307,0.018247652090086497,0.01642652710645045,0.0183609161200162,0.06960275966547257,0.0,0.06722034911266365,0.0,0.069505292697981,0.0,0.06465802754276903,0.0,0.06960275966547257,0.0
2022-07-24,0.0031769721426439666,-0.001169541140239172,-0.0004534409790746463,-0.00018745902808450007,0.0031769721426439666,0.0652275603568581,0.0,0.06280179164672492,0.0,0.06441987318426239,0.0,0.06393662201513975,0.0,0.0652275603568581,0.0
2022-07-25,0.027310493956520316,0.02155671585084328,0.02262410743909934,0.01584477568164235,0.027310493956520316,0.032441910723407005,0.0,0.034987895547221315,0.0,0.035583575406443184,0.0,0.042192143523298704,0.0,0.03244191072340701,0.0
2022-07-26,-0.05055282650910504,-0.05305498424471427,-0.053681165859242846,-0.04098105386756707,-0.05055282650910503,0.07113252771602563,0.0,0.07908824755635514,0.0,0.08022799635167012,0.0,0.07009422783155843,0.0,0.07113252771602563,0.0
2022-07-27,0.0034233920252075833,-0.0012914235230168743,-0.0007135458529568608,0.0007988335599077002,0.0034233920252075838,0.052089114232561025,0.0,0.0651009721353691,0.0,0.06546914156711794,0.0,0.05421163112926648,0.0,0.052089114232561025,0.0
2022-07-28,0.05651335172171351,0.062391019637933524,0.06264099567083442,0.06045039633324248,0.05651335172171351,0.006580264363802194,0.0,0.015648415768555912,0.0,0.01572973596744662,0.0,0.005551351697198651,0.0,0.006580264363802197,0.0
2022-07-29,0.03309382407416755,0.0366268548528695,0.03689177263903214,0.0349631747642443,0.03309382407416755,0.018747940053635018,0.0,-0.004941029617370401,0.0,-0.004322880827580235,0.0,0.01046655124706379,0.0,0.018747940053635018,0.0
2022-07-30,-0.0033624477456753337,0.0021617076789876653,0.0021965696402894627,-0.0062306399006162305,-0.003362447745675333,0.0510796865366939,0.0,0.015343530815478557,0.0,0.015830237197529642,0.0,0.059744789824730776,0.0,0.05107968653669391,0.0
2022-07-31,-0.0011982271659704833,-0.005588098606177911,-0.005538860492793273,-0.0009088645557137802,-0.0011982271659704835,0.043648350097870665,0.0,0.008140529634347117,0.0,0.008542124195416424,0.0,0.051402941463142865,0.0,0.04364835009787068,0.0
2022-08-01,-0.005475155676930784,-0.006257180248660319,-0.006212190338719861,-0.005899702810198691,-0.005475155676930784,0.07983566274988195,0.0,0.03887137910958253,0.0,0.039588930742111436,0.0,0.07965391214943145,0.0,0.07983566274988196,0.0
2022-08-02,-0.011862209516486416,-0.008954632235580448,-0.009036744914015906,-0.01307896955930735,-0.011862209516486416,0.08561128731356671,0.0,0.047009987430896696,0.0,0.047502681371009076,0.0,0.10007129885782615,0.0,0.08561128731356672,0.0
